id,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
15700867,2/3/2015,1570000.0,5BHK,5620 sqft,5800 sqft,3.0,0,average,good,4700,920,1999,1869,98199,47.6482,-122.412,2360 sqft,5800 sqft
1750367,5/14/2014,175000.0,2BHK,108.693 sqm,829.1324999999999 sqm,1.0,0,average,average,1170,0,1911,1869,98198,47.4017,-122.321,128.202 sqm,691.1759999999999 sqm
3535177,6/16/2014,353500.0,4BHK,1760 sqft,9602 sqft,2.0,0,average,average,1760,0,1987,1869,98058,47.4248,-122.158,1860 sqft,9656 sqft
5000781,2/1/2015,500000.0,4BHK,2230 sqft,26989 sqft,1.0,0,good,average,1400,830,1962,1869,98166,47.4285,-122.345,2570 sqft,17702 sqft
3865797,2/11/2015,386500.0,3BHK,1520 sqft,7350 sqft,1.0,0,good,average,1140,380,1972,1869,98034,47.7167,-122.17,1380 sqft,7350 sqft
2100951,7/16/2014,210000.0,2BHK,1450 sqft,4750 sqft,1.0,0,average,average,850,600,1950,1869,98118,47.5293,-122.272,1190 sqft,5000 sqft
4395372,4/23/2015,439500.0,3BHK,1600 sqft,6510 sqft,1.0,0,average,average,940,660,1983,1869,98155,47.7679,-122.308,1600 sqft,10507 sqft
3150307,8/13/2014,315000.0,5BHK,3220 sqft,5751 sqft,2.0,0,average,average,3220,0,2002,1869,98042,47.3717,-122.104,2740 sqft,5500 sqft
3390875,5/19/2014,339000.0,4BHK,1830 sqft,8601 sqft,2.0,0,average,average,1830,0,2003,1869,98038,47.3576,-122.016,1830 sqft,5184 sqft
6550341,9/24/2014,655000.0,4BHK,2200 sqft,9163 sqft,1.0,0,good,average,1430,770,1971,1869,98006,47.5653,-122.146,2420 sqft,9163 sqft
7400754,8/28/2014,740000.0,2BHK,2170 sqft,8678 sqft,1.0,0,average,average,2170,0,2008,1869,98053,47.7161,-122.014,2170 sqft,5890 sqft
6850017,3/6/2015,685000.0,5BHK,1900 sqft,7843 sqft,2.0,0,very good,average,1900,0,1966,1869,98008,47.6273,-122.123,1900 sqft,7350 sqft
5500868,10/3/2015,550000.0,5BHK,2960 sqft,9877 sqft,1.0,0,good,average,1480,1480,1960,1869,98005,47.5866,-122.171,1900 sqft,9877 sqft
4050781,6/2/2014,405000.0,2BHK,1710 sqft,4234 sqft,2.0,0,average,average,1330,380,1920,1979,98136,47.5319,-122.386,1530 sqft,4556 sqft
7650412,4/16/2015,765000.0,4BHK,2620 sqft,17366 sqft,1.0,0,average,good,1430,1190,1984,1869,98075,47.584,-122.077,2620 sqft,15335 sqft
6250153,3/4/2015,625000.0,3BHK,198.80599999999998 sqm,334.44 sqm,2.0,0,average,average,1680,460,1911,1997,98116,47.5846,-122.383,217.386 sqm,501.65999999999997 sqm
2070532,10/6/2014,207000.0,4BHK,2100 sqft,19680 sqft,1.5,0,average,average,2100,0,1914,1869,98055,47.4787,-122.23,1340 sqft,12300 sqft
4750258,2/12/2014,475000.0,3BHK,1460 sqft,4961 sqft,1.0,0,good,average,1150,310,1988,1869,98033,47.6955,-122.183,1550 sqft,5449 sqft
3650967,8/29/2014,365000.0,2BHK,990 sqft,8250 sqft,1.0,0,average,average,990,0,1955,1869,98133,47.7252,-122.331,1080 sqft,8168 sqft
4118872,12/22/2014,411800.0,4BHK,2190 sqft,6800 sqft,1.0,0,very good,average,1340,850,1969,1869,98011,47.7367,-122.195,1560 sqft,7611 sqft
6680157,21/7/2014,668000.0,5BHK,370.671 sqm,3942.3044 sqm,2.0,0,average,good,2710,1280,2002,1869,98027,47.461000000000006,-122.0,281.48699999999997 sqm,3872.4436 sqm
6180341,9/11/2014,618000.0,3BHK,217.386 sqm,337.227 sqm,2.0,0,average,good,2340,0,1998,1869,98122,47.6059,-122.307,169.078 sqm,475.64799999999997 sqm
3450921,7/30/2014,345000.0,5BHK,2080 sqft,6150 sqft,1.0,0,average,average,1040,1040,1950,1869,98116,47.5707,-122.394,1420 sqft,6150 sqft
6163734,3/11/2015,616300.0,3BHK,1700 sqft,8400 sqft,2.0,0,average,average,1700,0,1927,1869,98033,47.6825,-122.19,1820 sqft,9000 sqft
3480750,1/16/2015,348000.0,3BHK,1330 sqft,6768 sqft,1.0,0,good,average,1330,0,1952,1869,98155,47.7366,-122.319,1320 sqft,6910 sqft
4250755,12/2/2014,425000.0,3BHK,151.427 sqm,999.7898 sqm,1.0,0,average,average,1630,0,1994,1869,98011,47.7508,-122.175,164.433 sqm,999.7898 sqm
8500700,6/14/2014,850000.0,5BHK,2920 sqft,11880 sqft,1.0,0,very good,average,1660,1260,1968,1869,98027,47.5133,-122.031,3910 sqft,14491 sqft
8200318,7/17/2014,820000.0,5BHK,2830 sqft,6137 sqft,2.0,0,average,good,2830,0,2010,1869,98074,47.5932,-122.058,3170 sqft,6285 sqft
8320902,1/13/2015,832000.0,4BHK,3190 sqft,52953 sqft,2.0,0,good,good,3190,0,1980,1869,98075,47.5933,-122.075,3190 sqft,51400 sqft
8350218,12/3/2014,835000.0,3BHK,138.421 sqm,356.736 sqm,2.0,0,average,average,1490,0,1984,2014,98033,47.6916,-122.214,320.505 sqm,789.65 sqm
3500455,4/10/2015,350000.0,3BHK,1630 sqft,3425 sqft,2.0,0,average,average,1630,0,1999,1869,98059,47.4913,-122.154,1420 sqft,3425 sqft
3200744,3/9/2015,320000.0,3BHK,1590 sqft,3480 sqft,2.0,0,average,average,1590,0,2004,1869,98056,47.4805,-122.178,1680 sqft,3480 sqft
1500405,3/5/2015,150000.0,3BHK,116.125 sqm,669.809 sqm,1.0,0,good,average,1250,0,1968,1869,98031,47.4169,-122.168,93.829 sqm,669.809 sqm
3400643,25/11/2014,340000.0,3BHK,1710 sqft,10190 sqft,1.0,0,average,average,1310,400,1949,1869,98168,47.506,-122.331,1200 sqft,6251 sqft
7855298,13/10/2014,785500.0,4BHK,3280 sqft,8448 sqft,2.0,0,average,good,3280,0,2007,1869,98075,47.5818,-121.973,3730 sqft,8030 sqft
4105767,17/2/2015,410500.0,4BHK,3362 sqft,8601 sqft,2.0,0,average,average,3362,0,2004,1869,98003,47.2592,-122.304,2770 sqft,8601 sqft
5800284,7/1/2014,580000.0,3BHK,2200 sqft,11000 sqft,2.0,0,average,good,2200,0,1978,1869,98008,47.5916,-122.112,2200 sqft,12851 sqft
3450382,4/21/2015,345000.0,2BHK,830 sqft,920 sqft,2.0,0,average,average,830,0,2005,1869,98144,47.5998,-122.306,830 sqft,1200 sqft
5500812,9/29/2014,550000.0,3BHK,200.664 sqm,3437.2999999999997 sqm,1.5,0,good,average,1760,400,1933,1869,98052,47.7297,-122.139,235.96599999999998 sqm,3437.2999999999997 sqm
4495547,10/21/2014,449500.0,4BHK,2580 sqft,7299 sqft,2.0,0,average,average,2580,0,1998,1869,98058,47.4646,-122.15,2250 sqft,6165 sqft
9150624,11/11/2014,915000.0,4BHK,3510 sqft,28052 sqft,2.0,0,average,good,3510,0,1988,1869,98053,47.6671,-122.057,2890 sqft,28295 sqft
15800698,1/27/2015,1580000.0,4BHK,3810 sqft,9916 sqft,2.0,0,average,good,3810,0,1989,1869,98040,47.5739,-122.234,3040 sqft,11250 sqft
5990939,5/28/2014,599000.0,4BHK,187.658 sqm,255.475 sqm,1.0,0,average,average,1010,1010,1917,2014,98122,47.6053,-122.291,170.936 sqm,371.59999999999997 sqm
7550269,5/5/2014,755000.0,4BHK,2120 sqft,10202 sqft,1.0,0,good,average,1620,500,1960,1869,98005,47.5858,-122.17,1570 sqft,10762 sqft
4000613,4/2/2015,400000.0,3BHK,1250 sqft,7157 sqft,1.0,0,average,average,1250,0,1944,2010,98125,47.7323,-122.304,1300 sqft,6796 sqft
3300998,1/16/2015,330000.0,4BHK,1250 sqft,8400 sqft,1.0,0,average,average,960,290,1951,1869,98155,47.7505,-122.315,1560 sqft,8400 sqft
3300336,2/18/2015,330000.0,4BHK,1100 sqft,5000 sqft,1.5,0,very good,average,1100,0,1904,1869,98055,47.4868,-122.204,1560 sqft,4838 sqft
3750012,5/9/2014,375000.0,3BHK,123.557 sqm,874.8393 sqm,1.0,0,very good,average,710,620,1936,1869,98125,47.7231,-122.301,157.001 sqm,737.3473 sqm
4850022,11/12/2014,485000.0,4BHK,2560 sqft,8956 sqft,1.0,0,good,average,1500,1060,1968,1869,98034,47.7278,-122.177,2280 sqft,9234 sqft
4700285,22/7/2014,470000.0,4BHK,1850 sqft,11250 sqft,1.5,0,average,average,1210,640,1981,1869,98074,47.6264,-122.062,1650 sqft,7623 sqft
10500906,12/21/2014,1050000.0,4BHK,2790 sqft,3600 sqft,2.0,0,average,average,1880,910,1905,2013,98119,47.6362,-122.363,1360 sqft,3600 sqft
5488441,7/7/2014,548800.0,4BHK,1660 sqft,4704 sqft,1.5,0,average,average,1260,400,1930,1869,98115,47.6918,-122.32,1360 sqft,5413 sqft
5900328,19/9/2014,590000.0,3BHK,3030 sqft,9374 sqft,1.0,0,good,average,2100,930,1959,1869,98136,47.5289,-122.391,1990 sqft,6012 sqft
4399906,5/23/2014,439950.0,4BHK,221.102 sqm,1121.0243 sqm,2.0,0,average,average,2380,0,2002,1869,98059,47.4873,-122.144,216.457 sqm,800.8909 sqm
3250661,6/3/2014,325000.0,3BHK,2250 sqft,26337 sqft,1.0,0,average,average,2250,0,1980,1869,98092,47.3032,-122.123,1830 sqft,26337 sqft
4000657,12/8/2014,400000.0,2BHK,880 sqft,5111 sqft,1.0,0,average,average,880,0,1931,1869,98115,47.6997,-122.314,1370 sqft,5111 sqft
6850758,12/11/2014,685000.0,4BHK,2770 sqft,10051 sqft,2.0,0,average,good,2770,0,1987,1869,98074,47.6288,-122.043,2730 sqft,10675 sqft
3400144,9/18/2014,339950.0,3BHK,1340 sqft,10200 sqft,1.5,0,average,average,1340,0,1953,1869,98133,47.7756,-122.351,1420 sqft,10200 sqft
3150094,10/23/2014,315000.0,3BHK,1660 sqft,8160 sqft,1.0,0,good,average,1660,0,1951,1869,98166,47.4608,-122.358,1490 sqft,8100 sqft
4118061,2/11/2015,411753.0,3BHK,1710 sqft,3795 sqft,2.0,0,average,average,1710,0,2009,1869,98053,47.6968,-122.024,1600 sqft,3821 sqft
5770871,8/28/2014,577000.0,2BHK,1620 sqft,4879 sqft,1.0,0,average,average,1040,580,1924,2011,98116,47.5703,-122.385,1500 sqft,5000 sqft
2100862,12/2/2014,210000.0,3BHK,1440 sqft,10111 sqft,1.0,0,average,average,1440,0,1963,1869,98001,47.345,-122.283,1580 sqft,10200 sqft
6400578,8/27/2014,640000.0,4BHK,2020 sqft,16120 sqft,1.0,0,average,average,2020,0,1969,1869,98010,47.3413,-122.048,1940 sqft,16350 sqft
2650604,2/18/2015,265000.0,2BHK,620 sqft,4760 sqft,1.0,0,average,average,620,0,1941,1869,98126,47.5286,-122.376,620 sqft,4760 sqft
7400793,5/14/2014,740000.0,5BHK,5774 sqft,31675 sqft,1.0,0,average,good,4490,1284,1984,1869,98003,47.3466,-122.323,3260 sqft,13200 sqft
3150879,2/17/2015,315000.0,3BHK,1890 sqft,10661 sqft,1.0,0,very good,average,1460,430,1978,1869,98038,47.3583,-122.056,1680 sqft,9604 sqft
4320342,23/12/2014,432000.0,3BHK,2410 sqft,51763 sqft,1.0,0,good,average,1410,1000,1981,1869,98077,47.7429,-122.056,2410 sqft,49207 sqft
4670467,2/3/2015,467000.0,3BHK,1530 sqft,3984 sqft,2.0,0,average,average,1530,0,1995,1869,98029,47.569,-122.007,1720 sqft,4005 sqft
3165101,8/4/2015,316500.0,3BHK,135.634 sqm,590.8439999999999 sqm,1.0,0,average,average,1010,450,1979,1869,98106,47.5311,-122.353,130.06 sqm,393.89599999999996 sqm
1900943,4/3/2015,190000.0,4BHK,146.78199999999998 sqm,580.625 sqm,1.0,0,average,average,860,720,1977,1869,98155,47.7659,-122.31,146.78199999999998 sqm,580.625 sqm
5988805,2/11/2015,598800.0,6BHK,4470 sqft,17877 sqft,3.0,0,average,good,3230,1240,2013,1869,98188,47.4514,-122.273,1790 sqft,18260 sqft
3338912,9/2/2014,333800.0,5BHK,183.94199999999998 sqm,359.3372 sqm,1.0,0,average,average,1220,760,1990,1869,98118,47.5173,-122.275,183.013 sqm,359.3372 sqm
6900068,5/29/2014,690000.0,4BHK,271.268 sqm,920.0816 sqm,2.0,0,good,good,2920,0,1990,1869,98029,47.5759,-121.995,168.149 sqm,521.8193 sqm
3200609,10/21/2014,320000.0,4BHK,154.214 sqm,575.98 sqm,1.0,0,good,average,830,830,1948,1869,98108,47.56,-122.316,165.362 sqm,554.4272 sqm
12500824,4/14/2015,1250000.0,4BHK,3190 sqft,6000 sqft,1.5,0,good,good,2410,780,1912,1869,98144,47.5846,-122.29,2840 sqft,4000 sqft
8400221,8/11/2014,840000.0,3BHK,3050 sqft,33920 sqft,1.0,0,average,average,3050,0,2004,1869,98052,47.7034,-122.072,1970 sqft,60984 sqft
6082999,7/14/2014,608250.0,4BHK,3030 sqft,21780 sqft,2.0,0,average,average,3030,0,1986,1869,98166,47.4481,-122.338,3020 sqft,28027 sqft
5500709,9/6/2014,550000.0,3BHK,209.95399999999998 sqm,386.9285 sqm,2.0,0,average,average,2260,0,2005,1869,98075,47.5922,-122.008,257.33299999999997 sqm,424.1814 sqm
2400356,4/22/2015,240000.0,3BHK,117.054 sqm,735.7679999999999 sqm,1.0,0,average,average,1260,0,1966,1869,98003,47.3452,-122.308,120.77 sqm,735.7679999999999 sqm
2750823,8/29/2014,275000.0,3BHK,138.421 sqm,743.1999999999999 sqm,1.0,0,average,average,1490,0,1978,1869,98030,47.3817,-122.166,161.646 sqm,758.5285 sqm
2842476,24/4/2015,284200.0,3BHK,1570 sqft,9292 sqft,1.0,0,average,average,1110,460,1977,1869,98001,47.3386,-122.272,1470 sqft,9222 sqft
17200842,7/24/2014,1720000.0,4BHK,4490 sqft,7623 sqft,2.0,0,good,good,3090,1400,1941,1869,98112,47.6315,-122.29,3760 sqft,7653 sqft
24000173,11/19/2014,2400000.0,4BHK,4090 sqft,24825 sqft,2.0,0,good,good,3400,690,1926,1869,98102,47.6338,-122.319,3910 sqft,11500 sqft
9300146,7/29/2014,930000.0,4BHK,2900 sqft,10400 sqft,1.0,0,very good,average,1530,1370,1959,1869,98008,47.5854,-122.114,2820 sqft,10400 sqft
2150238,8/28/2014,215000.0,4BHK,1430 sqft,8775 sqft,1.0,0,average,average,1030,400,1979,1869,98023,47.3034,-122.383,1390 sqft,7800 sqft
4800650,4/20/2015,480000.0,2BHK,1008 sqft,26487 sqft,1.0,1,good,average,1008,0,1943,2002,98070,47.3853,-122.479,1132 sqft,24079 sqft
4840264,5/20/2014,483945.0,2BHK,1480 sqft,5120 sqft,1.0,0,good,average,840,640,1951,1869,98116,47.558,-122.392,1090 sqft,5120 sqft
3470648,9/6/2014,347000.0,3BHK,1240 sqft,8050 sqft,1.0,0,good,average,1240,0,1978,1869,98074,47.6108,-122.044,1370 sqft,9856 sqft
2325759,3/30/2015,232500.0,3BHK,1370 sqft,9760 sqft,1.0,0,good,average,1110,260,1979,1869,98023,47.3009,-122.384,1640 sqft,9040 sqft
5500546,9/18/2014,550000.0,3BHK,2160 sqft,15360 sqft,1.0,0,average,average,1410,750,1965,2000,98007,47.6232,-122.138,2180 sqft,8480 sqft
5900013,8/12/2014,590000.0,4BHK,217.386 sqm,833.4059 sqm,2.0,0,average,good,2340,0,1987,1869,98029,47.5679,-122.011,233.179 sqm,856.4450999999999 sqm
3450532,2/5/2015,345000.0,4BHK,2280 sqft,8190 sqft,1.0,0,average,average,1390,890,1983,1869,98188,47.4414,-122.272,1990 sqft,9000 sqft
4298286,2/27/2015,429800.0,3BHK,1970 sqft,7000 sqft,1.0,0,average,average,1970,0,1986,1869,98038,47.3744,-122.043,1970 sqft,7365 sqft
3020317,6/26/2014,302000.0,4BHK,1530 sqft,17664 sqft,1.5,0,average,average,1530,0,1968,1869,98058,47.4549,-122.155,1530 sqft,11625 sqft
8000419,11/4/2014,800000.0,4BHK,1790 sqft,3952 sqft,1.5,0,good,average,1790,0,1932,1869,98103,47.68899999999999,-122.352,1200 sqft,3876 sqft
6050456,7/29/2014,605000.0,3BHK,2660 sqft,4500 sqft,1.0,0,good,average,1330,1330,1922,1869,98199,47.6391,-122.403,1790 sqft,5000 sqft
2520405,11/12/2014,252000.0,3BHK,124.48599999999999 sqm,526.7429999999999 sqm,2.0,0,average,average,1340,0,1994,1869,98055,47.4498,-122.194,119.841 sqm,454.4668 sqm
3750465,9/19/2014,375000.0,3BHK,1130 sqft,12500 sqft,1.5,0,average,average,1130,0,1954,1869,98118,47.5491,-122.268,2280 sqft,8750 sqft
7250774,7/10/2014,725000.0,2BHK,181.155 sqm,252.5951 sqm,1.0,0,very good,average,1010,940,1919,1869,98103,47.6513,-122.346,126.344 sqm,116.6824 sqm
4717903,10/13/2014,471750.0,5BHK,3790 sqft,8200 sqft,1.0,0,average,average,2120,1670,2001,1869,98056,47.4891,-122.19,1740 sqft,8676 sqft
4900677,12/8/2014,490000.0,4BHK,187.658 sqm,7972.0277 sqm,2.0,0,average,average,2020,0,1995,1869,98027,47.483,-122.026,196.94799999999998 sqm,7972.0277 sqm
3550016,8/22/2014,355000.0,4BHK,1770 sqft,8890 sqft,1.0,0,very good,average,1770,0,1949,1869,98166,47.4589,-122.353,1010 sqft,7620 sqft
2500160,5/5/2015,250000.0,1BHK,940 sqft,87120 sqft,1.0,0,average,average,940,0,1944,1869,98019,47.7182,-121.956,1930 sqft,165528 sqft
4090112,11/5/2014,409000.0,2BHK,890 sqft,3271 sqft,1.0,0,good,average,890,0,1918,1869,98116,47.5631,-122.381,1190 sqft,5175 sqft
2000838,11/13/2014,200000.0,1BHK,680 sqft,9600 sqft,1.0,0,average,poor,680,0,1947,1869,98115,47.6964,-122.306,1580 sqft,6624 sqft
8300358,1/5/2015,830000.0,2BHK,197.87699999999998 sqm,3314.5791 sqm,1.0,0,good,average,2130,0,1963,1869,98033,47.6638,-122.171,248.04299999999998 sqm,3314.5791 sqm
8150405,5/21/2014,815000.0,4BHK,3488 sqft,9614 sqft,2.0,0,average,good,3488,0,1998,1869,98074,47.6055,-122.013,3600 sqft,10891 sqft
2100683,11/13/2014,210000.0,3BHK,1260 sqft,6223 sqft,1.0,0,average,average,820,440,1983,1869,98042,47.3574,-122.158,1260 sqft,6553 sqft
6350449,15/9/2014,635000.0,3BHK,2940 sqft,6000 sqft,1.0,0,good,average,1590,1350,1957,1869,98177,47.7235,-122.369,2880 sqft,8100 sqft
5625452,7/21/2014,562500.0,4BHK,226.676 sqm,680.2138 sqm,2.0,0,average,good,2440,0,1991,1869,98056,47.5357,-122.179,240.611 sqm,922.2183 sqm
4025127,5/9/2014,402500.0,4BHK,241.54 sqm,1110.2478999999998 sqm,2.0,0,average,good,2600,0,1988,1869,98023,47.3053,-122.34,261.978 sqm,1123.4397 sqm
5550000,12/19/2014,555000.0,3BHK,2080 sqft,7020 sqft,1.0,0,good,average,1040,1040,1951,1869,98115,47.6768,-122.285,1920 sqft,7000 sqft
3100356,9/9/2014,310000.0,3BHK,1990 sqft,7173 sqft,1.0,0,average,average,1990,0,1972,1869,98034,47.7116,-122.213,1320 sqft,7245 sqft
5000129,9/5/2014,500000.0,4BHK,2840 sqft,18001 sqft,2.0,0,average,good,2840,0,1994,1869,98019,47.7359,-121.962,2500 sqft,18001 sqft
4300417,7/23/2014,430000.0,6BHK,2630 sqft,8800 sqft,1.0,0,average,average,1610,1020,1959,1869,98125,47.7166,-122.293,1220 sqft,1173 sqft
16000177,6/28/2014,1600000.0,3BHK,261.978 sqm,668.88 sqm,2.0,0,good,good,2460,360,1930,1869,98112,47.6298,-122.29,306.57 sqm,698.7937999999999 sqm
6275303,10/1/2014,627500.0,4BHK,1560 sqft,4080 sqft,1.5,0,average,average,1560,0,1923,1869,98103,47.6711,-122.331,1890 sqft,4080 sqft
3350586,11/24/2014,335000.0,4BHK,2330 sqft,7050 sqft,2.0,0,average,average,2330,0,1998,1869,98178,47.5001,-122.231,1810 sqft,5424 sqft
9620643,3/17/2015,962000.0,4BHK,3320 sqft,20100 sqft,1.0,0,good,average,1810,1510,1981,1869,98006,47.5566,-122.153,2450 sqft,9821 sqft
2990292,7/25/2014,299000.0,3BHK,160.71699999999998 sqm,1325.683 sqm,1.0,0,average,average,1730,0,1959,1869,98065,47.5318,-121.833,148.64 sqm,1043.4528 sqm
4000064,4/14/2015,399950.0,4BHK,288.919 sqm,545.1372 sqm,2.0,0,average,average,3110,0,2001,1869,98042,47.3781,-122.126,274.055 sqm,550.3396 sqm
4300119,6/23/2014,430000.0,2BHK,950 sqft,4625 sqft,1.0,0,good,average,950,0,1949,1869,98103,47.6912,-122.34,1440 sqft,4625 sqft
4650405,7/18/2014,465000.0,4BHK,2340 sqft,13383 sqft,1.0,0,average,average,1170,1170,1983,1869,98074,47.6211,-122.037,1810 sqft,12532 sqft
2800890,27/1/2015,280000.0,3BHK,1650 sqft,6000 sqft,2.0,0,average,average,1650,0,1990,1869,98030,47.36,-122.194,1750 sqft,6000 sqft
1762948,10/4/2015,176250.0,4BHK,1440 sqft,6702 sqft,1.0,0,good,average,1440,0,1966,1869,98002,47.3056,-122.217,1030 sqft,6702 sqft
5600089,6/17/2014,560000.0,5BHK,158.85899999999998 sqm,845.39 sqm,1.5,0,good,average,1320,390,1926,1869,98126,47.5379,-122.378,174.652 sqm,845.39 sqm
8300322,10/22/2014,830000.0,3BHK,2760 sqft,11287 sqft,2.0,0,average,good,2000,760,1991,1869,98028,47.739,-122.264,2760 sqft,13719 sqft
2769282,6/11/2014,276900.0,2BHK,1350 sqft,10096 sqft,1.0,0,good,average,1350,0,1952,1869,98045,47.4967,-121.778,1280 sqft,10095 sqft
10200065,3/4/2015,1020000.0,4BHK,2960 sqft,4760 sqft,2.0,0,average,average,2160,800,1900,1869,98102,47.6367,-122.318,1600 sqft,4760 sqft
4850422,9/5/2014,485000.0,3BHK,288.919 sqm,837.4934999999999 sqm,2.0,0,average,good,3110,0,1990,1869,98058,47.4369,-122.147,246.185 sqm,832.384 sqm
3050906,17/12/2014,305000.0,2BHK,1290 sqft,3140 sqft,2.0,0,average,average,1290,0,2008,1869,98053,47.6971,-122.026,1290 sqft,2628 sqft
7600436,6/26/2014,760000.0,3BHK,1980 sqft,13964 sqft,1.0,0,very good,average,1980,0,1959,1869,98040,47.571000000000005,-122.227,2040 sqft,13964 sqft
3875142,2/13/2015,387500.0,2BHK,870 sqft,6126 sqft,1.0,0,good,average,870,0,1938,1869,98125,47.7024,-122.322,1620 sqft,6126 sqft
3520870,9/8/2014,352000.0,4BHK,2470 sqft,5015 sqft,2.0,0,average,average,2470,0,2004,1869,98038,47.3457,-122.041,2470 sqft,5100 sqft
5070367,7/9/2014,507000.0,3BHK,2140 sqft,40098 sqft,1.0,0,very good,average,1490,650,1950,1869,98058,47.4296,-122.111,2220 sqft,35371 sqft
1560327,7/18/2014,156000.0,3BHK,770 sqft,9750 sqft,1.0,0,average,average,770,0,1941,1869,98188,47.4509,-122.275,1560 sqft,10707 sqft
5800410,11/18/2014,580000.0,3BHK,1490 sqft,857 sqft,3.0,0,average,average,1220,270,2001,1869,98102,47.6357,-122.324,1550 sqft,1092 sqft
6300439,14/7/2014,630000.0,4BHK,2510 sqft,35020 sqft,1.0,0,good,average,1610,900,1977,1869,98075,47.5834,-122.003,2080 sqft,34398 sqft
2750606,12/18/2014,275000.0,5BHK,1950 sqft,9000 sqft,1.0,0,average,average,1130,820,1964,1869,98146,47.4882,-122.339,1680 sqft,9526 sqft
8350834,7/24/2014,835000.0,5BHK,3600 sqft,14720 sqft,1.0,0,very good,average,1800,1800,1960,1869,98034,47.7022,-122.227,3600 sqft,15358 sqft
3400299,12/5/2014,340000.0,4BHK,2380 sqft,7850 sqft,2.0,0,average,average,2380,0,1995,1869,98055,47.4356,-122.201,1940 sqft,7334 sqft
14800975,7/28/2014,1480000.0,3BHK,4070 sqft,26000 sqft,2.0,0,average,good,4070,0,1991,1869,98033,47.659,-122.174,3770 sqft,26000 sqft
4750501,3/25/2015,475000.0,3BHK,1250 sqft,150117 sqft,1.0,0,average,average,1250,0,1975,1869,98075,47.5956,-122.009,3060 sqft,50055 sqft
7200151,11/18/2014,719950.0,3BHK,203.451 sqm,224.44639999999998 sqm,3.0,0,average,average,2190,0,2014,1869,98117,47.6758,-122.38,140.279 sqm,335.8335 sqm
2350619,12/5/2014,235000.0,1BHK,810 sqft,2451 sqft,1.0,0,very good,average,810,0,1941,1869,98126,47.5188,-122.376,980 sqft,1198 sqft
3250193,9/3/2015,325000.0,3BHK,1480 sqft,97138 sqft,1.5,0,average,average,1480,0,1984,1869,98010,47.3317,-121.927,1730 sqft,176418 sqft
4750351,8/19/2014,475000.0,4BHK,196.94799999999998 sqm,5299.945 sqm,2.0,0,average,good,2120,0,1989,1869,98072,47.7611,-122.128,308.428 sqm,3630.7178 sqm
1529701,3/24/2015,152900.0,1BHK,900 sqft,4368 sqft,1.0,0,very good,average,900,0,1915,1950,98022,47.2107,-121.99,1290 sqft,5000 sqft
2100617,8/5/2014,210000.0,2BHK,1190 sqft,7570 sqft,1.0,0,average,average,1190,0,1939,1869,98146,47.5113,-122.338,1190 sqft,7635 sqft
3500341,9/26/2014,350000.0,4BHK,1010 sqft,6000 sqft,1.0,0,average,average,750,260,1925,1869,98136,47.5518,-122.383,1450 sqft,6000 sqft
5050521,3/23/2015,505000.0,3BHK,2100 sqft,17882 sqft,2.0,0,good,average,2100,0,1985,1869,98059,47.4754,-122.119,2080 sqft,16686 sqft
4649882,6/27/2014,464900.0,4BHK,187.658 sqm,782.5896 sqm,1.0,0,good,average,1380,640,1979,1869,98034,47.7262,-122.233,188.587 sqm,672.2244 sqm
6500031,22/9/2014,650000.0,3BHK,2520 sqft,5980 sqft,1.0,0,average,average,1790,730,1957,1869,98116,47.5767,-122.383,1590 sqft,5750 sqft
3699645,5/4/2015,369950.0,2BHK,1370 sqft,1140 sqft,2.0,0,average,average,1080,290,2009,1869,98133,47.7053,-122.342,1370 sqft,1090 sqft
25300837,3/25/2015,2530000.0,4BHK,5040 sqft,16048 sqft,1.0,0,average,good,3420,1620,1950,1869,98105,47.6702,-122.26,3960 sqft,14000 sqft
3400868,9/3/2014,340000.0,4BHK,2530 sqft,24700 sqft,2.0,0,average,average,2530,0,1974,1869,98031,47.3939,-122.177,2650 sqft,24700 sqft
4400332,5/19/2014,440000.0,2BHK,93.829 sqm,182.8272 sqm,1.5,0,very good,poor,1010,0,1906,1869,98107,47.6757,-122.385,163.504 sqm,390.18 sqm
2200077,4/2/2015,219950.0,3BHK,111.47999999999999 sqm,717.8383 sqm,1.0,0,good,average,1200,0,1959,1869,98022,47.2021,-121.999,120.77 sqm,717.0022 sqm
9400688,9/15/2014,940000.0,4BHK,2720 sqft,11740 sqft,1.0,0,very good,good,2720,0,1957,1869,98040,47.5833,-122.242,2640 sqft,11740 sqft
4000204,7/22/2014,399950.0,4BHK,1850 sqft,6125 sqft,1.5,0,average,average,1110,740,1945,1869,98126,47.5352,-122.37,990 sqft,6125 sqft
5280421,1/4/2015,528000.0,4BHK,1860 sqft,9750 sqft,1.0,0,average,average,1460,400,1969,1869,98034,47.7097,-122.202,1900 sqft,8913 sqft
5450279,28/8/2014,545000.0,4BHK,180.226 sqm,835.1709999999999 sqm,1.0,0,good,average,1560,380,1956,1869,98034,47.7021,-122.241,214.599 sqm,1091.1105 sqm
5750494,4/27/2015,575000.0,2BHK,1680 sqft,6194 sqft,1.0,0,average,average,1680,0,2004,1869,98053,47.7136,-122.03,1900 sqft,5850 sqft
